Location,Lat,Lon,LocationURL,State
ABBOTSFORD,-37.8025182,144.9987055,VIC ,
ABBOTTVILLE,-21.1,148.7333333,QLD ,
ABERCORN,-25.1331389,151.1294147,QLD ,
ABERCORN,-25.14138794,151.1483307,QLD ,
ABERDEEN,-32.168995,150.891248,GA ,
ABERFELDIE,-37.7598697,144.8979276,VIC ,
ABERFELDY,-37.702079,146.3783433,VIC ,
ABERGOWRIE,-18.43845749,145.9194489,QLD ,
ABERGOWRIE,-18.47568096,145.886107,QLD ,
ABINGDON DOWNS,-17.81292017,143.4700215,QLD ,
ABINGTON,-25.20528,152.34694,QLD ,
ABSWOLD,-18.86666667,146.2166667,QLD ,
ACACIA RIDGE,-27.585835,153.026108,QLD ,
ACHERON,-37.270525,145.7040751,VIC ,
ACLAND,-27.30480385,151.6902466,QLD ,
ACLAND,-27.31389,151.68389,QLD ,
ACTON PARK,-42.85873,147.4754,GA ,
ADA,-37.8407326,145.8495942,VIC ,
ADAMINABY,-35.9951445,148.773891,GA ,
ADAMS ESTATE,-38.4251697,145.531635,VIC ,
ADARE,-27.50972176,152.2961121,QLD ,
ADARE,-38.5979167,146.4018056,VIC ,
ADAVALE,-25.80845451,144.7800598,QLD ,
ADAVALE,-25.91095656,144.6006217,QLD ,
ADDINGTON,-37.3937015,143.6666169,VIC ,
ADELAIDE GATE,-28.99820141,142.6029002,QLD ,
ADELAIDE LEAD,-37.0852215,143.666611,VIC ,
ADELAIDE PARK,-23.098057,150.695007,QLD ,
ADELAIDE RIVER,-13.23943,131.10733,GA ,
ADELAIDE,-34.92866,138.59863,GA ,
ADELONG,-35.3088355,148.0661425,GA ,
ADVANCETOWN,-28.07194,153.27917,QLD ,
AEROGLEN,-16.87611198,145.7597198,QLD ,
AGNES BANKS,-33.60944,150.71674,GA ,
AGNES WATER,-24.2123845,151.903349,GA ,
AGNES WATER,-24.2125857,151.9032788,QLD ,
AGNES WATER,-24.223612,151.895828,QLD ,
AGNES,-38.6848129,146.3886557,VIC ,
AILSA,-36.3326389,142.3606944,VIC ,
AIRDMILLAN,-19.52305603,147.4752655,QLD ,
AIRE VALLEY,-38.6931688,143.564482,VIC ,
AIREYS INLET (BOTTOM SHOPS) NEIGHBOURHOOD SAFER PLACE,-38.4652778,144.0988889,VIC ,
AIREYS INLET,-38.437914,144.0974471,VIC ,
AIREYS INLET,-38.464,144.10394,GA ,
AIRLIE BEACH,-20.26666641,148.715271,QLD ,
AIRLIE BEACH,-20.267707,148.7158945,GA ,
AIRLIE BEACH,-20.27444,148.715,QLD ,
AIRLY,-38.029127,147.0994153,VIC ,
AIRPORT WEST,-37.7232159,144.884188,VIC ,
AIRVILLE,-19.63222313,147.3452759,QLD ,
AITKENVALE,-19.30555534,146.7677765,QLD ,
ALABAMA HILL,-20.08333397,146.2477875,QLD ,
ALADDIN,-26.31666667,142.85,QLD ,
ALAMEIN,-37.8665278,145.0934722,VIC ,
ALBACUTYA,-35.7372797,141.9593417,VIC ,
ALBANVALE,-37.7459283,144.7682344,VIC ,
ALBANY CREEK,-27.35361099,152.9683228,QLD ,
ALBANY,-35.0031,117.86595,GA ,
ALBERT PARK,-37.8430815,144.954133,VIC ,
ALBERTA,-24.26174887,149.7655419,QLD ,
ALBERTON WEST,-38.6043737,146.583875,VIC ,
ALBERTON,-27.70694,153.26889,QLD ,
ALBERTON,-38.6132008,146.6666645,VIC ,
ALBINIA,-24.445,148.3925,QLD ,
ALBION (BRISBANE CITY),-27.43361092,153.0441742,QLD ,
ALBION (RICHMOND SHIRE),-21.337223,142.625275,QLD ,
ALBION,-37.7757465,144.8167285,VIC ,
ALBURY,-36.0806985,146.9156455,GA ,
ALDERBURY,-15.43333333,144.9333333,QLD ,
ALDERLEY,-27.42666626,152.9997253,QLD ,
ALDERSHOT,-25.4625,152.66111,QLD ,
ALDERSHOT,-25.46257806,152.6610417,QLD ,
ALDERSHOT,-25.464238,152.661376,GA ,
ALDOGA,-23.842501,151.058609,QLD ,
ALEXANDRA (LECKIE PARK) NEIGHBOURHOOD SAFER PLACE,-37.1870159,145.7149329,VIC ,
ALEXANDRA HEADLAND,-26.67333,153.10111,QLD ,
ALEXANDRA HILLS,-27.53333,153.22556,QLD ,
ALEXANDRA,-21.158054,149.090271,QLD ,
ALEXANDRA,-37.19131,145.71106,GA ,
ALEXANDRA,-37.1965757,145.7417406,VIC ,
ALFREDTON,-37.5549485,143.8008575,VIC ,
ALGESTER,-27.6125,153.03361,QLD ,
ALHAMBRA,-37.60875,146.2048611,VIC ,
ALI CURUNG,-21.00489,134.40596,GA ,
ALICE CREEK,-26.76222229,151.6066742,QLD ,
ALICE RIVER,-19.317524,146.601015,GA ,
ALICE RIVER,-19.34861183,146.6183319,QLD ,
ALICE SPRINGS,-23.69748,133.88362,GA ,
ALICE,-23.56622963,145.7983702,QLD ,
ALICKER,-26.16666667,148.5,QLD ,
ALKINA,-24.03333333,151.3333333,QLD ,
ALLAMBEE EAST,-38.3348611,146.14875,VIC ,
ALLAMBEE RESERVE,-38.3009358,146.0419775,VIC ,
ALLAMBEE RESERVE,-38.3258322,146.0650228,VIC ,
ALLAMBEE SOUTH,-38.3478969,146.1184928,VIC ,
ALLAMBEE SOUTH,-38.3506836,146.0985041,VIC ,
ALLAMBEE,-38.2739715,146.0253531,VIC ,
ALLAN,-28.19722176,151.9502716,QLD ,
ALLANDALE,-28.00611115,152.7641602,QLD ,
ALLANS FLAT,-36.2973099,146.9378343,VIC ,
ALLANS FOREST,-38.3943056,142.6273611,VIC ,
ALLANSFORD,-38.3795852,142.647279,VIC ,
ALLANSFORD,-38.38639,142.59431,GA ,
ALLANSFORD,-38.4073145,142.5840011,VIC ,
ALLANSON,-33.33588,116.0994,GA ,
ALLANTON,-16.243193,145.311661,QLD ,
ALLENDALE EAST,-38.003563,140.7090565,GA ,
ALLENDALE,-37.3631475,143.913142,VIC ,
ALLENSTOWN,-23.396667,150.504166,QLD ,
ALLENVALE,-38.5476389,143.9595833,VIC ,
ALLENVIEW,-27.911943,152.916672,QLD ,
ALLESTREE,-38.2738208,141.6519011,VIC ,
ALLIES CREEK,-26.06666667,151.1,QLD ,
ALLIGATOR CREEK (MACKAY CITY),-21.314722,149.210556,QLD ,
ALLIGATOR CREEK (TOWNSVILLE CITY),-19.42416573,146.9458313,QLD ,
ALLIGATOR CREEK,-19.424926,146.9471025,GA ,
ALLINGHAM (FORREST BEACH),-18.707373,146.2945935,GA ,
ALLINGHAM,-18.708334,146.295288,QLD ,
ALLORA,-28.01889,151.97306,QLD ,
ALLORA,-28.035269,151.9803505,GA ,
ALLORA,-28.035632,151.9802455,QLD ,
ALLOWAY,-24.95333481,152.3636169,QLD ,
ALMA BAY,-19.148453,146.867767,QLD ,
ALMA,-37.0233977,143.6782435,VIC ,
ALMADEN,-17.34069136,144.67696,QLD ,
ALMADEN,-17.41194344,144.6697235,QLD ,
ALMONDS,-36.2322816,146.0562155,VIC ,
ALMURTA EAST,-38.4640278,145.6131944,VIC ,
ALMURTA,-38.4590358,145.5846616,VIC ,
ALOA,-10.88489144,142.3511282,QLD ,
ALOOMBA,-17.11013226,145.8322181,QLD ,
ALOOMBA,-17.13944435,145.8650055,QLD ,
ALPHA,-23.638332,146.630829,QLD ,
ALPHA,-23.64915,146.63984,GA ,
ALPHA,-23.65205401,146.638355,QLD ,
ALPHINGTON,-37.7759976,145.0300135,VIC ,
ALPHINGTON,-37.784836,145.032333,VIC ,
ALPURRURULAM,-20.98552,137.84913,GA ,
ALSACE,-23.28917,149.27472,QLD ,
ALSTONVILLE,-28.84186,153.44021,GA ,
ALTON DOWNS,-23.315832,150.364456,QLD ,
ALTON,-27.98222,149.30944,QLD ,
ALTONA EAST,-37.83625,144.86125,VIC ,
ALTONA GATE,-37.8279167,144.8434722,VIC ,
ALTONA MEADOWS,-37.8795486,144.7810365,VIC ,
ALTONA NORTH,-37.838341,144.8261175,VIC ,
ALTONA,-37.8632567,144.8227203,VIC ,
ALVA,-19.44527626,147.4438934,QLD ,
ALVA,-19.45567131,147.4810944,QLD ,
ALVA,-19.457347,147.482022,GA ,
ALVIE,-38.2347299,143.4994256,VIC ,
ALVIE,-38.2603802,143.4714898,VIC ,
ALYANGULA,-13.85413,136.42129,GA ,
AMAMOOR CREEK,-26.38611031,152.5069427,QLD ,
AMAMOOR LOOKOUT,-26.345592,152.634889,QLD ,
AMAMOOR,-26.345278,152.675003,QLD ,
AMAMOOR,-26.35555649,152.672226,QLD ,
AMAROO (BOULIA SHIRE),-23.229723,139.380829,QLD ,
AMAROO (DIAMANTINA SHIRE),-23.595835,139.113342,QLD ,
AMATA (MUSGRAVE PARK),-26.15346,131.14454,GA ,
AMBER,-17.67111015,144.2436218,QLD ,
AMBERLEY,-27.630278,152.699448,QLD ,
AMBROSE,-23.78314216,150.9263499,QLD ,
AMBROSE,-23.815832,150.889999,QLD ,
AMBY,-26.54722,148.18667,QLD ,
AMBY,-26.54787924,148.1872441,QLD ,
AMERICAN RIVER,-35.77332,137.78056,GA ,
AMHERST,-37.1342775,143.6572409,VIC ,
AMIENS,-28.59861183,151.816391,QLD ,
AMITY POINT,-27.39871,153.438472,GA ,
AMITY,-27.395277,153.441116,QLD ,
AMITY,-27.39916611,153.4497223,QLD ,
AMOONGUNA,-23.77094,133.93652,GA ,
AMOR,-37.9400065,146.4015325,VIC ,
AMOS,-23.73333333,150.85,QLD ,
AMPHITHEATRE,-37.1899742,143.4145904,VIC ,
AMPILATWATJA,-21.65702,135.2259,GA ,
ANAKIE EAST,-37.95125,144.3151389,VIC ,
ANAKIE JUNCTION,-37.8798611,144.2620833,VIC ,
ANAKIE,-23.55121469,147.7475118,QLD ,
ANAKIE,-37.891371,144.2127161,VIC ,
ANAKIE,-37.9346742,144.292634,VIC ,
ANCONA,-36.9668824,145.8029595,VIC ,
ANDAMOOKA,-30.44972,137.16365,GA ,
ANDERGROVE,-21.093056,149.185562,QLD ,
ANDERLEIGH,-26.012501,152.679443,QLD ,
ANDERSON CORNER,-37.4570833,144.2945833,VIC ,
ANDERSON,-38.5233281,145.448265,VIC ,
ANDOOM,-12.53333333,141.8166667,QLD ,
ANDROMACHE,-20.59583,148.40972,QLD ,
ANDURAMBA,-27.07,152.11917,QLD ,
ANGASTON,-34.50129,139.04625,GA ,
ANGIP,-36.1051389,142.23125,VIC ,
ANGLE VALE,-34.64098,138.64611,GA ,
ANGLERS PARADISE,-27.923332,153.39888,QLD ,
ANGLERS REST,-37.018846,147.4706612,VIC ,
ANGLESEA (RIVER BANK) NEIGHBOURHOOD SAFER PLACE,-38.4099697,144.1868517,VIC ,
ANGLESEA (SHOPPING STRIP) NEIGHBOURHOOD SAFER PLACE,-38.4048075,144.1900598,VIC ,
ANGLESEA,-38.3793703,144.1607021,VIC ,
ANGLESEA,-38.4073,144.18587,GA ,
ANGURUGU,-13.9796,136.4619,GA ,
ANGUSTOWN,-36.7004167,145.0981944,VIC ,
ANGUSVALE,-37.5920833,147.3523611,VIC ,
ANNA BAY,-32.777379,152.086102,GA ,
ANNANDALE,-19.31110954,146.7858429,QLD ,
ANNERLEY,-27.512222,153.033051,QLD ,
ANNUELLO,-34.8594787,142.801171,VIC ,
ANSTEAD,-27.541111,152.862228,QLD ,
ANSTEY,-37.7623611,144.9565278,VIC ,
ANTHONY,-27.88055611,152.6883392,QLD ,
ANTIGUA,-25.630278,152.593613,QLD ,
ANTWERP,-36.272139,141.974612,VIC ,
ANYARRO,-25.08333333,151.1166667,QLD ,
ANZAC SQUARE,-37.7943056,145.28125,VIC ,
APOLLO BAY,-38.7363231,143.6460479,VIC ,
APOLLO BAY,-38.7594,143.67219,GA ,
APPIN SOUTH,-35.9161623,143.8865641,VIC ,
APPIN SOUTH,-35.9457093,143.850482,VIC ,
APPIN,-34.20347,150.78644,GA ,
APPIN,-35.878433,143.872781,VIC ,
APPLE TREE CREEK,-25.2165195,152.236616,GA ,
APPLE TREE CREEK,-25.22452652,152.2382861,QLD ,
APPLE TREE CREEK,-25.23028,152.22611,QLD ,
APPLE VALE,-28.81666667,151.8,QLD ,
APPLETHORPE,-28.61611176,151.9363861,QLD ,
APPLETHORPE,-28.61757623,151.9552591,QLD ,
APSLEY (RECREATION RESERVE SOUTH WEST QUARTER OF OVAL ONLY) NEIGHBOURHOOD SAFER PLACE,-36.9652778,141.0836111,VIC ,
APSLEY,-36.9789932,141.0912903,VIC ,
APUNYAL,-27.06666667,151.1,QLD ,
ARALUEN,-26.15694,152.65556,QLD ,
ARAMAC,-22.967821,145.2432335,GA ,
ARAMAC,-22.97206523,145.2430914,QLD ,
ARAMAC,-22.985277,145.229996,QLD ,
ARAMARA NORTH,-25.55,152.3166667,QLD ,
ARAMARA,-25.601112,152.335831,QLD ,
ARAMARA,-25.61146923,152.321342,QLD ,
ARANA HILLS,-27.39333344,152.9547119,QLD ,
ARANBANGA,-25.81916809,151.6511078,QLD ,
ARAPILES,-36.7402031,141.8427035,VIC ,
ARARAT (TOWN HALL CARPARK SURROUNDS) NEIGHBOURHOOD SAFER PLACE,-37.2835244,142.9321762,VIC ,
ARARAT,-37.2658786,142.9797323,VIC ,
ARARAT,-37.28542,142.92728,GA ,
ARATULA,-27.981385,152.548613,GA ,
ARATULA,-27.98146103,152.5485796,QLD ,
ARATULA,-27.984167,152.540848,QLD ,
ARAUCARIA LOOKOUT,-28.23833,153.219979,QLD ,
ARAWATA,-38.3903869,145.8773804,VIC ,
ARAWOOLUM,-27.640556,153.422226,QLD ,
ARBOUIN,-17.08416748,143.9808197,QLD ,
ARBUCKLE JUNCTION,-37.4229167,146.78625,VIC ,
ARBUCKLE,-37.369594,146.8322775,VIC ,
ARCADIA BAY,-19.147754,146.867997,GA ,
ARCADIA DOWNS,-36.440582,145.354369,GA ,
ARCADIA SOUTH,-36.5948031,145.3751061,VIC ,
ARCADIA VALLEY,-25.015278,148.795563,QLD ,
ARCADIA,-19.14611,146.86083,QLD ,
ARCADIA,-36.5349343,145.3619723,VIC ,
ARCHDALE JUNCTION,-36.8710445,143.4827253,VIC ,
ARCHDALE JUNCTION,-36.8932598,143.5289675,VIC ,
ARCHDALE,-36.8370701,143.4888825,VIC ,
ARCHDALE,-36.8395198,143.5273654,VIC ,
ARCHER RIVER,-13.352778,142.606674,QLD ,
ARCHERFIELD,-27.57111168,153.007782,QLD ,
ARCHERTON,-36.8694201,146.2060957,VIC ,
ARCHERTON,-36.898272,146.2639523,VIC ,
ARCHIE POCKET,-17.31666667,145.5166667,QLD ,
ARCHIES CREEK,-38.548841,145.5660435,VIC ,
ARCHOOKOORA,-26.73333333,151.8,QLD ,
ARCTURUS,-23.97722,148.32167,QLD ,
ARDEER SOUTH,-37.7901389,144.80375,VIC ,
ARDEER,-37.7756825,144.8033585,VIC ,
ARDLETHAN,-34.35734,146.90093,GA ,
ARDMONA,-36.3793835,145.2983005,VIC ,
ARDNO,-37.7593056,141.0148611,VIC ,
ARDONACHIE,-38.0618056,141.95875,VIC ,
ARDROSSAN,-34.42217,137.91906,GA ,
AREEGRA,-36.2365655,142.6873068,VIC ,
AREYONGA,-24.0736085,132.269591,GA ,
ARGENTINE,-19.43178796,146.2427811,QLD ,
ARGOON,-24.21702729,150.4457965,QLD ,
ARGYLE,-36.9669333,144.7170019,VIC ,
ARGYLL,-23.31722,147.52083,QLD ,
ARIAH PARK,-34.3481055,147.2212225,GA ,
ARINGA,-38.3556944,142.1515278,VIC ,
ARKONA,-36.3604167,142.02125,VIC ,
ARMADALE,-37.8576848,145.0194345,VIC ,
ARMIDALE,-30.514166,151.6689865,GA ,
ARMSTRONG BEACH,-21.439722,149.241669,QLD ,
ARMSTRONG BEACH,-21.45260048,149.2905283,QLD ,
ARMSTRONG BEACH,-21.4548925,149.2904055,GA ,
ARMSTRONG CREEK,-27.21777916,152.7930603,QLD ,
ARMSTRONG CREEK,-27.219632,152.833045,QLD ,
ARMSTRONG CREEK,-38.2508333,144.4038889,VIC ,
ARMSTRONG,-37.2134279,142.8832982,VIC ,
ARMYTAGE,-38.2665278,143.8781944,VIC ,
ARNO BAY,-33.91223,136.56918,GA ,
ARNOLD WEST,-36.6692165,143.7875481,VIC ,
ARNOLD,-36.6721068,143.8573728,VIC ,
AROONA,-26.78305435,153.1169434,QLD ,
ARRAWARRA,-30.06053,153.19997,GA ,
ARRIGA,-17.08056,145.31611,QLD ,
ARRILALAH,-23.66666667,143.8666667,QLD ,
ARROW TREE CORNER,-37.3931944,147.1865278,VIC ,
ARTHURS CREEK,-37.5670533,145.2068975,VIC ,
ARTHURS SEAT,-38.35406,144.95628,GA ,
ARTHURS SEAT,-38.3617141,144.96049,VIC ,
ARUNDEL,-27.93861008,153.3638916,QLD ,
ASCOT (BRISBANE CITY),-27.42972183,153.0638886,QLD ,
ASCOT (TOOWOOMBA REGIONAL),-27.81528,152.00111,QLD ,
ASCOT VALE WEST,-37.7759722,144.9051389,VIC ,
ASCOT VALE,-37.776818,144.9147716,VIC ,
ASCOT,-36.711109,144.332462,VIC ,
ASCOT,-37.397826,143.8105875,VIC ,
ASHBOURNE,-37.4115433,144.4588367,VIC ,
ASHBURTON,-37.8676695,145.0801825,VIC ,
ASHENS,-36.6843056,142.5223611,VIC ,
ASHFIELD,-24.87194443,152.3983307,QLD ,
ASHFORD,-29.321785,151.093004,GA ,
ASHGROVE,-27.441666,152.983337,QLD ,
ASHLEY,-29.316286,149.806729,GA ,
ASHMORE,-27.98916626,153.3786163,QLD ,
ASHWELL,-27.625,152.555832,QLD ,
ASHWOOD,-37.8654202,145.1024096,VIC ,
ASMUS,-15.45958202,145.1899912,QLD ,
ASPENDALE GARDENS,-38.0228555,145.1189669,VIC ,
ASPENDALE,-38.0220352,145.1013864,VIC ,
ASPLEY,-27.363611,153.019165,QLD ,
ATHERTON,-17.26596586,145.4780515,QLD ,
ATHERTON,-17.268326,145.474614,GA ,
ATHERTON,-17.27166557,145.4797211,QLD ,
ATHLONE,-38.2434548,145.7857133,VIC ,
ATHOL,-27.61944,151.77028,QLD ,
ATKINSONS DAM,-27.43194389,152.4511108,QLD ,
ATTUNGA,-30.929351,150.8416555,GA ,
ATTWOOD,-37.6671457,144.8828745,VIC ,
AUBIGNY,-27.50944,151.66583,QLD ,
AUBIGNY,-27.52313508,151.6463688,QLD ,
AUBINVILLE,-25.51666667,152.7166667,QLD ,
AUBREY,-36.2287685,142.2191912,VIC ,
AUBURN,-25.9875,150.4975,QLD ,
AUBURN,-34.02691,138.68521,GA ,
AUBURN,-37.8251389,145.0468056,VIC ,
AUCHENFLOWER,-27.47333336,152.9938965,QLD ,
AUCHMORE,-36.4666607,144.1015355,VIC ,
AUGATHELLA,-25.79483097,146.5858691,QLD ,
AUGATHELLA,-25.795389,146.584789,GA ,
AUGATHELLA,-25.80732918,146.5842133,QLD ,
AUGUSTA,-34.31566,115.15922,GA ,
AUGUSTINE HEIGHTS,-27.66055489,152.8830566,QLD ,
AURUKUN,-13.3551195,141.729285,GA ,
AURUKUN,-13.35849888,141.7280741,QLD ,
AURUKUN,-13.60266377,141.8147443,QLD ,
AUSTINVILLE,-28.15416718,153.3099976,QLD ,
AUSTRALIND,-33.2792,115.71504,GA ,
AUTIEUL,-23.2,145.25,QLD ,
AUVERN,-28.63333333,151.1333333,QLD ,
AVALON,-38.0488783,144.448757,VIC ,
AVENEL,-36.9007265,145.233322,GA ,
AVENEL,-36.9167478,145.3089846,VIC ,
AVENEL,-36.9636871,145.2415982,VIC ,
AVENELL HEIGHTS,-24.88861084,152.3691711,QLD ,
AVOCA (HIGH STREET MEDIAN STRIP) NEIGHBOURHOOD SAFER PLACE,-37.088348,143.473946,VIC ,
AVOCA BEACH,-33.46818,151.4339,GA ,
AVOCA VALE,-26.73167,152.24278,QLD ,
AVOCA,-24.88305473,152.3080597,QLD ,
AVOCA,-37.069616,143.4729,VIC ,
AVOCA,-37.09044,143.47365,GA ,
AVON PLAINS,-36.5461055,142.9354487,VIC ,
AVONDALE HEIGHTS,-37.762958,144.864912,VIC ,
AVONDALE,-24.73924927,152.1607703,QLD ,
AVONDALE,-24.76499939,152.1469421,QLD ,
AVONDALE,-33.069717,151.463899,GA ,
AVONMORE,-36.5396461,144.5369711,VIC ,
AVONSLEIGH,-37.9108872,145.4840226,VIC ,
AWABA,-33.00821,151.55096,GA ,
AWONGA,-36.9504167,141.3540278,VIC ,
AXE CREEK,-36.8591531,144.3863959,VIC ,
AXEDALE,-36.7717585,144.527674,VIC ,
AXEDALE,-36.78724,144.50243,GA ,
AYR,-19.56805611,147.4058228,QLD ,
AYR,-19.57456122,147.4066447,QLD ,
AYR,-19.5760435,147.4051025,GA ,
AYRFORD,-38.4340272,142.8488513,VIC ,
AYRFORD,-38.4395441,142.8622441,VIC ,
AYRSHIRE DOWNS,-21.63333333,142.7666667,QLD ,
AYTON,-15.921527,145.353043,QLD ,
Aarons Pass,-32.8721,149.8096,NSW ,
Aatjatayi,-14.4722,125.1471,WA ,
Abba River,-33.6813,115.491,WA ,
Abbeville,-33.42086,138.42783,SA ,
Abbey Green,-32.6152,151.1346,NSW ,
Abbey,-33.6602,115.2596,WA ,
Abbeys,-33.7177,115.0524,WA ,
Abbotsbury,-33.8738,150.8593,NSW ,
Abbotsbury,-41.04000092,148.2799988,TAS ,
Abbotsford,-33.8488884,151.128006,AHO ,
Abbotsford,-33.8568,151.1262,NSW ,
Abbotsham,-41.20999908,146.1699982,TAS ,
Abbott Street,-16.91944504,145.7752838,AHO ,
Abbotts,-26.32425,118.3889,WA ,
Abels Bay,-43.22000122,147.0899963,TAS ,
Abercrombie Caves,-33.8985,149.3512,NSW ,
Abercrombie River,-33.9118,149.3524,NSW ,
Abercrombie,-33.3902,149.5651,NSW ,
Abercrombie,-33.9568,149.3346,NSW ,
Abercrombie,-41.93000031,147.4100037,TAS ,
Aberdare,-32.8318,151.3679,NSW ,
Aberdare,-32.843,151.3804,NSW ,
Aberdeen,-30.0068,151.0679,NSW ,
Aberdeen,-32.1652,150.9012,NSW ,
Aberdeen,-33.6722,138.92618,SA ,
Aberdeen,-41.24000168,146.3200073,TAS ,
Aberfoyle Park,-35.07065,138.60018,SA ,
Aberfoyle,-30.2568,152.0179,NSW ,
Aberfoyle,-30.2735,152.0179,NSW ,
Aberglasslyn,-32.6985,151.5346,NSW ,
Abermain,-32.7985,151.4179,NSW ,
Abermain,-32.8074,151.4275,NSW ,
Abernethy,-32.8732,151.4044,NSW ,
Abernethy,-32.8818,151.3846,NSW ,
Abington,-30.2818,151.2012,NSW ,
Abington,-30.3238,151.2365,NSW ,
Abminga,-26.13141025,134.8503301,SA ,
Acacia Creek,-28.3652,152.3179,NSW ,
Acacia Gardens,-33.7324,150.9129,NSW ,
Acacia Hills,-12.763,131.1517,NT ,
Acacia Hills,-41.27000046,146.3300018,TAS ,
Acacia Plateau,-28.3818,152.3679,NSW ,
Achill,-30.4985,152.0179,NSW ,
Ackland Gardens,-34.99116,138.57077,SA ,
Acton Park,-33.76103,115.371,WA ,
Acton Park,-42.86999893,147.4700012,TAS ,
Acton,-35.28519,149.11297,ACT ,
Acton,-41.06000137,145.8899994,TAS ,
Adaminaby,-35.9957,148.7748,NSW ,
Adaminaby,-36.0985,148.8179,NSW ,
Adams Crossing,-29.8152,152.6012,NSW ,
Adams Lookout,-30.3652,150.6346,NSW ,
Adams Lookout,-34.7985,150.0012,NSW ,
Adams Scrub,-29.6652,150.5846,NSW ,
Adams Well,-30.5985,149.5179,NSW ,
Adamstown Heights,-32.9491,151.7107,NSW ,
Adamstown,-32.93563461,151.7292786,AHO ,
Adamstown,-32.9392,151.7256,NSW ,
Adamsvale,-32.21348,117.7218,WA ,
Adamsvale,-32.28098,117.7606,WA ,
Adare Heights,-35.54017,138.63284,SA ,
Adare Park,-35.54066,138.63171,SA ,
Addington,-32.06933,116.8345,WA ,
Adelaide Airport,-34.94404,138.53099,SA ,
Adelaide East,-34.9068,138.62683,SA ,
Adelaide Gate,-28.9985,142.5512,NSW ,
Adelaide River,-13.1775,131.1697,NT ,
Adelaide River,-13.237804,131.104727,NT ,
Adelaide Street,-32.05236435,115.748642,AHO ,
Adelaide Street,-34.90502167,150.7331848,AHO ,
Adelaide West,-34.92492,138.57457,SA ,
Adelaide,-34.92869,138.60102,SA ,
Adelaide,-34.92869186,138.6010132,AHO ,
Adelargo,-33.8152,148.3012,NSW ,
Adelong Crossing,-35.1318,148.0012,NSW ,
Adelong Station,-35.2985,148.0679,NSW ,
Adelong,-35.2985,148.0512,NSW ,
Adelong,-35.3049,148.069,NSW ,
Adit Camp,-36.3652,148.3846,NSW ,
Adjungbilly,-35.0818,148.4012,NSW ,
Adventure Bay,-43.34999847,147.3200073,TAS ,
Adventure Bay,-43.36024094,147.3214264,AHO ,
Aellalong,-32.9152,151.3346,NSW ,
Aero Park,-34.89347,138.52726,SA ,
Aerodrome Corner,-35.40335,148.82113,ACT ,
Aerodrome Road,-41.05519486,146.8427734,AHO ,
Aeroplane Bore,-26.25229,132.19246,SA ,
Aeroplane Number One,-26.25587,132.17961,SA ,
Aeroplane Number Two,-26.25229,132.19246,SA ,
Aeroplane,-26.25229,132.19246,SA ,
Afghan Camp,-17.14164,126.4496,WA ,
Afterlee,-28.5741,152.8287,NSW ,
Afterlee,-28.5818,152.8179,NSW ,
Aftonville,-33.18214,138.00753,SA ,
Agar Road,-38.45124817,145.4436035,AHO ,
Agery,-34.15675,137.74287,SA ,
Agnes Banks,-33.6152,150.7179,NSW ,
Agnes Water,-24.21257973,151.9032745,AHO ,
Agnew,-28.01194,120.5186,WA ,
Agu Ngalangalangali,-15.4272,124.5938,WA ,
Ahearn Lookout,-34.2985,150.3846,NSW ,
Ainslie,-35.26218,149.14792,ACT ,
Airds,-34.0902,150.8262,NSW ,
Airedale,-33.20314,137.98892,SA ,
Aireys Inlet,-38.46236038,144.1004181,AHO ,
Airlie Beach,-20.26666069,148.715271,AHO ,
Airlie Island Marine Terminal Pilot Boarding Place,-21.16544724,115.1020203,AHO ,
Airlie Park,-34.87604,138.59466,SA ,
Airly,-33.0985,150.0512,NSW ,
Ajana Kalbari Road,-27.89541817,114.5545807,AHO ,
Ajana,-27.44958,114.2398,WA ,
Ajana,-27.94875,114.6348,WA ,
Akaroa,-41.29999924,148.3099976,TAS ,
Akaroa,-41.30221558,148.3166504,AHO ,
Akelelee,-36.3485,150.0679,NSW ,
Akngwertnarre,-23.6928,133.8612,NT ,
Akolele,-36.3485,150.0679,NSW ,
Akolele,-36.34931564,150.0741577,AHO ,
Akurrula,-30.32213,139.43796,SA ,
Akwalirrumanja Community,-13.84502506,136.7703857,AHO ,
Alagala,-32.4152,147.7012,NSW ,
Alanvale,-41.38000107,147.1199951,TAS ,
Alanvale,-41.385952,147.1157074,AHO ,
Alawa,-12.3798,130.8732,NT ,
Alawoona,-34.73699446,140.5087325,SA ,
Albany Highway,-35.01718521,117.8780747,AHO ,
Albany Street,-33.44391251,151.3430176,AHO ,
Albany Torbay Road,-35.01272583,117.8141785,AHO ,
Albany,-35.01739883,117.8837967,AHO ,
Albany,-35.0174,117.8838,WA ,
Albermarle,-32.2652,142.6346,NSW ,
Albert Hill,-35.56127759,139.3627873,SA ,
Albert Park,-28.8235,153.2679,NSW ,
Albert Park,-34.87624,138.52204,SA ,
Albert Town,-34.85945,138.51643,SA ,
Albert,-32.3485,147.5012,NSW ,
Alberton East,-34.86284,138.52607,SA ,
Alberton South,-34.877,138.50781,SA ,
Alberton,-34.85945,138.51643,SA ,
Alberton,-41.29000092,147.7799988,TAS ,
Albino Rookery,-68.46190004,78.16179996,AAD ,
Albion Flat,-29.9318,151.2512,NSW ,
Albion Hill,-29.7818,151.1346,NSW ,
Albion Mill,-34.13222,116.8014,WA ,
